segment	code	word	start.time	token.code	interval.num	step	step.size	seg.dur	pitch.Hz	pitch.ERB	mean.pitch.Hz	mean.pitch.ERB	min.pitch.Hz	min.pitch.ERB	min.pitch.loc	min.pitch.loc.perc	max.pitch.Hz	max.pitch.ERB	max.pitch.loc	max.pitch.loc.perc	pitch.range.min	pitch.range.max	speaker
AS0	qapoop-qapoop-f-l	qapoop	1840.000	S04-18	17	4	0.0044	40.000	138.837	3.9881	138.924	3.9900	135.210	3.9007	28.564	0.714	144.527	4.1240	0.588	0.015	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1840.000	S04-18	17	5	0.0044	40.000	137.305	3.9513	138.924	3.9900	135.210	3.9007	28.564	0.714	144.527	4.1240	0.588	0.015	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1840.000	S04-18	17	6	0.0044	40.000	136.202	3.9247	138.924	3.9900	135.210	3.9007	28.564	0.714	144.527	4.1240	0.588	0.015	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1840.000	S04-18	17	7	0.0044	40.000	135.307	3.9031	138.924	3.9900	135.210	3.9007	28.564	0.714	144.527	4.1240	0.588	0.015	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1840.000	S04-18	17	8	0.0044	40.000	135.210	3.9007	138.924	3.9900	135.210	3.9007	28.564	0.714	144.527	4.1240	0.588	0.015	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1840.000	S04-18	17	9	0.0044	40.000	NA	NA	138.924	3.9900	135.210	3.9007	28.564	0.714	144.527	4.1240	0.588	0.015	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	1	0.0075	67.892	147.152	4.1861	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	2	0.0075	67.892	146.205	4.1637	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	3	0.0075	67.892	144.625	4.1263	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	4	0.0075	67.892	142.592	4.0780	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	5	0.0075	67.892	140.293	4.0231	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	6	0.0075	67.892	137.872	3.9650	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	7	0.0075	67.892	135.482	3.9073	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	8	0.0075	67.892	133.292	3.8541	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	2015.033	S04-18	19	9	0.0075	67.892	131.484	3.8101	139.889	4.0126	130.658	3.7899	67.892	1.000	147.344	4.1906	2.735	0.040	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	1	0.0058	51.864	142.234	4.0694	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	2	0.0058	51.864	139.512	4.0043	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	3	0.0058	51.864	137.036	3.9448	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	4	0.0058	51.864	134.853	3.8920	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	5	0.0058	51.864	133.230	3.8526	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	6	0.0058	51.864	131.975	3.8221	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	7	0.0058	51.864	131.231	3.8039	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	8	0.0058	51.864	130.906	3.7960	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1007.454	S04-19	8	9	0.0058	51.864	130.815	3.7937	134.644	3.8865	130.804	3.7935	48.696	0.939	143.566	4.1011	0	0	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	1	0.0096	86.351	143.693	4.1042	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	2	0.0096	86.351	142.871	4.0847	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	3	0.0096	86.351	142.044	4.0650	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	4	0.0096	86.351	141.678	4.0563	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	5	0.0096	86.351	141.900	4.0616	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	6	0.0096	86.351	142.478	4.0753	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	7	0.0096	86.351	142.928	4.0861	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	8	0.0096	86.351	142.739	4.0816	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1230.415	S04-19	10	9	0.0096	86.351	141.860	4.0606	142.466	4.0750	141.298	4.0472	86.351	1.000	143.894	4.1090	2.914	0.034	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	1	0.0151	135.854	136.646	3.9354	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	2	0.0151	135.854	131.139	3.8015	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	3	0.0151	135.854	126.358	3.6840	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	4	0.0151	135.854	123.220	3.6062	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	5	0.0151	135.854	120.915	3.5486	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	6	0.0151	135.854	119.062	3.5021	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	7	0.0151	135.854	116.572	3.4393	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	8	0.0151	135.854	112.220	3.3285	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
ALT1	cháaj-cháaj-g-l	cha8aj	644.146	S04-2	8	9	0.0151	135.854	108.641	3.2366	122.306	3.5815	108.347	3.2290	124.588	0.917	138.188	3.9726	3.359	0.025	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	1	0.0058	52.013	145.256	4.1412	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	2	0.0058	52.013	142.033	4.0646	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	3	0.0058	52.013	139.064	3.9935	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	4	0.0058	52.013	136.376	3.9289	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	5	0.0058	52.013	134.280	3.8781	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	6	0.0058	52.013	132.577	3.8367	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	7	0.0058	52.013	131.373	3.8074	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	8	0.0058	52.013	130.618	3.7889	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
AS0	qapoop-qapoop-f-l	qapoop	1046.574	S04-20	9	9	0.0058	52.013	130.161	3.7777	135.749	3.9130	130.122	3.7768	48.376	0.930	146.804	4.1778	0	0	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	1	0.0094	84.448	139.687	4.0086	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	2	0.0094	84.448	139.866	4.0129	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	3	0.0094	84.448	139.966	4.0153	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	4	0.0094	84.448	140.123	4.0191	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	5	0.0094	84.448	140.508	4.0283	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	6	0.0094	84.448	141.131	4.0432	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	7	0.0094	84.448	141.686	4.0564	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	8	0.0094	84.448	141.563	4.0535	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
OL1	qapoop-qapoop-f-l	qapoop	1249.075	S04-20	11	9	0.0094	84.448	140.169	4.0201	140.522	4.0286	138.941	3.9907	84.448	1.000	141.921	4.0621	65.265	0.773	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	1	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	2	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	3	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	4	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	5	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	6	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	7	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	8	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US0	suq7uk7-suq7uk7-g-m	suq7uk7	706.939	S04-21	8	9	0.0043	38.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	1	0.0057	51.478	165.914	4.6192	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	2	0.0057	51.478	162.119	4.5329	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	3	0.0057	51.478	158.516	4.4505	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	4	0.0057	51.478	155.356	4.3776	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	5	0.0057	51.478	152.661	4.3151	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	6	0.0057	51.478	150.331	4.2607	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	7	0.0057	51.478	148.500	4.2178	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	8	0.0057	51.478	146.958	4.1815	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
US1	suq7uk7-suq7uk7-g-m	suq7uk7	845.987	S04-21	10	9	0.0057	51.478	145.789	4.1539	154.016	4.3455	145.431	4.1455	50.189	0.975	167.836	4.6625	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	1	0.0060	53.661	122.371	3.5849	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	2	0.0060	53.661	119.528	3.5138	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	3	0.0060	53.661	117.053	3.4514	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	4	0.0060	53.661	115.028	3.4001	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	5	0.0060	53.661	113.341	3.3572	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	6	0.0060	53.661	111.983	3.3225	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	7	0.0060	53.661	110.798	3.2921	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	8	0.0060	53.661	109.797	3.2664	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	2016.492	S04-22	14	9	0.0060	53.661	109.208	3.2513	114.345	3.3822	108.958	3.2448	53.661	1.000	123.852	3.6219	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	1	0.0137	122.963	170.122	4.7140	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	2	0.0137	122.963	165.581	4.6117	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	3	0.0137	122.963	159.230	4.4669	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	4	0.0137	122.963	152.857	4.3196	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	5	0.0137	122.963	146.452	4.1694	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	6	0.0137	122.963	142.165	4.0678	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	7	0.0137	122.963	NA	NA	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	8	0.0137	122.963	NA	NA	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	2203.325	S04-22	16	9	0.0137	122.963	NA	NA	156.882	4.4105	141.729	4.0575	72.777	0.592	170.941	4.7324	0	0	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	1	0.0043	38.572	135.799	3.9150	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	2	0.0043	38.572	134.739	3.8892	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	3	0.0043	38.572	132.743	3.8407	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	4	0.0043	38.572	130.695	3.7907	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	5	0.0043	38.572	128.559	3.7382	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	6	0.0043	38.572	126.425	3.6857	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	7	0.0043	38.572	124.305	3.6331	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	8	0.0043	38.572	122.179	3.5802	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7-g-l	qajo8oq7	968.708	S04-23	13	9	0.0043	38.572	120.022	3.5261	128.385	3.7332	118.941	3.4989	38.572	1.000	135.800	3.9150	4.148	0.108	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	1	0.0106	95.708	136.669	3.9360	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	2	0.0106	95.708	134.175	3.8756	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	3	0.0106	95.708	129.299	3.7564	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	4	0.0106	95.708	122.183	3.5799	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	5	0.0106	95.708	112.848	3.3440	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	6	0.0106	95.708	102.998	3.0895	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	7	0.0106	95.708	96.412	2.9162	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	8	0.0106	95.708	NA	NA	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
OLT1	qajóoq7-qajóoq7-g-l	qajo8oq7	1128.465	S04-23	15	9	0.0106	95.708	NA	NA	119.721	3.5123	95.645	2.8959	68.197	0.713	137.125	3.9470	2.920	0.031	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	1	0.0134	120.887	132.068	3.8243	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	2	0.0134	120.887	129.216	3.7545	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	3	0.0134	120.887	126.923	3.6980	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	4	0.0134	120.887	126.349	3.6839	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	5	0.0134	120.887	127.119	3.7029	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	6	0.0134	120.887	129.881	3.7708	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	7	0.0134	120.887	136.244	3.9255	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	8	0.0134	120.887	NA	NA	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AL1	kaach7-kaach7-g-m	kaach7	1097.774	S04-24	13	9	0.0134	120.887	NA	NA	129.580	3.7631	126.212	3.6805	44.705	0.370	137.764	3.9624	87.871	0.727	80.4268	275.0973	S04
AS0	qajóoq7-qajóoq7VR-f-l	qajo8oq7vr	841.376	S04-25	7	1	0.0088	79.417	137.747	3.9618	124.974	3.6483	113.626	3.3644	79.417	1.000	140.410	4.0258	0	0	80.4268	275.0973	S04
